G,DATE,AGE,TEAM,WHERE,OP,RES,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1, 2019-10-23, 27-146,SAC,@, PHO, L (-29), 1, 30:10,5,11, .455, 1,3,.333,1,3,.333, 0,6,6,1, 1, 0,4,3, 12
2, 2019-10-25, 27-148,SAC,, POR, L (-10), 1, 33:29,5,10, .500, 2,3,.667,1,1,1.000, 3,2,5,1, 1, 0,0,0, 13
3, 2019-10-26, 27-149,SAC,@, UTA, L (-32), 1, 21:56,3,5, .600, 0,0,,1,1,1.000, 0,3,3,1, 1, 0,0,1, 7
4, 2019-10-28, 27-151,SAC,, DEN, L (-7), 1, 32:20,5,12, .417, 0,4,.000,2,2,1.000, 2,6,8,0, 0, 0,0,0, 12
5, 2019-10-30, 27-153,SAC,, CHO, L (-7), 1, 40:28,10,18, .556, 1,4,.250,1,2,.500, 1,6,7,1, 3, 0,1,1, 22
6, 2019-11-01, 27-155,SAC,, UTA, W (+1), 1, 31:29,6,13, .462, 1,3,.333,0,0,, 4,2,6,3, 3, 0,2,2, 13
7, 2019-11-03, 27-157,SAC,@, NYK, W (+21), 1, 39:35,6,12, .500, 3,7,.429,4,4,1.000, 0,4,4,1, 1, 1,0,2, 19
8, 2019-11-06, 27-160,SAC,@, TOR, L (-4), 1, 38:32,7,15, .467, 4,9,.444,8,10,.800, 1,3,4,3, 0, 1,0,2, 26
9, 2019-11-08, 27-162,SAC,@, ATL, W (+12), 1, 35:45,5,10, .500, 2,4,.500,4,6,.667, 3,1,4,4, 2, 0,0,2, 16
10, 2019-11-12, 27-166,SAC,, POR, W (+8), 1, 32:03,4,8, .500, 1,3,.333,7,10,.700, 1,3,4,2, 1, 0,3,1, 16
11, 2019-11-15, 27-169,SAC,@, LAL, L (-2), 1, 37:24,3,10, .300, 1,5,.200,2,2,1.000, 0,8,8,6, 1, 0,3,2, 9
12, 2019-11-17, 27-171,SAC,, BOS, W (+1), 1, 33:24,4,10, .400, 3,6,.500,2,2,1.000, 0,3,3,3, 1, 0,1,0, 13
13, 2019-11-19, 27-173,SAC,, PHO, W (+4), 1, 37:10,5,10, .500, 1,3,.333,4,4,1.000, 1,1,2,2, 0, 1,1,2, 15
14, 2019-11-22, 27-176,SAC,@, BRK, L (-19), 1, 32:45,7,12, .583, 0,2,.000,4,4,1.000, 0,5,5,0, 0, 0,3,1, 18
15, 2019-11-24, 27-178,SAC,@, WAS, W (+7), 1, 34:57,7,8, .875, 3,3,1.000,9,11,.818, 0,4,4,1, 0, 0,3,1, 26
16, 2019-11-25, 27-179,SAC,@, BOS, L (-1), 1, 34:44,5,9, .556, 3,5,.600,7,10,.700, 2,1,3,1, 0, 1,1,2, 20
17, 2019-11-27, 27-181,SAC,@, PHI, L (-6), 1, 39:26,6,14, .429, 1,4,.250,1,2,.500, 0,9,9,6, 1, 0,0,1, 14
18, 2019-11-30, 27-184,SAC,, DEN, W (+3), 1, 45:26,10,19, .526, 1,4,.250,9,10,.900, 1,4,5,1, 2, 0,3,1, 30
19, 2019-12-02, 27-186,SAC,, CHI, L (-7), 1, 36:21,6,16, .375, 1,5,.200,3,4,.750, 2,1,3,1, 0, 0,1,1, 16
20, 2019-12-04, 27-188,SAC,@, POR, L (-11), 1, 34:50,3,9, .333, 0,1,.000,2,2,1.000, 1,3,4,3, 1, 0,1,1, 8
21, 2019-12-06, 27-190,SAC,@, SAS, L (-1), 1, 42:33,6,15, .400, 0,0,,9,11,.818, 1,9,10,5, 0, 0,4,1, 21
22, 2019-12-08, 27-192,SAC,@, DAL, W (+4), 1, 37:35,6,15, .400, 0,2,.000,1,2,.500, 1,6,7,5, 1, 0,3,2, 13
23, 2019-12-09, 27-193,SAC,@, HOU, W (+1), 1, 33:25,5,13, .385, 2,6,.333,7,8,.875, 2,6,8,2, 1, 1,3,0, 19
24, 2019-12-11, 27-195,SAC,, OKC, W (+1), 1, 34:17,2,9, .222, 0,2,.000,1,2,.500, 1,4,5,3, 0, 0,2,0, 5
